,name,normal_assignment,assignment,state_var_normal_assignment,state_var_assign,if,loop,var_definition,emit,guarantee,function_call,rhs_msgsender,owner_is_msgsender,lhs_balance_assign,lhs_balance_owner_assign,is_constructor,visibility,modifier_names,is_called
974,oraclize_query,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,['oraclizeAPI'],True
975,oraclize_query,2,2,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,['oraclizeAPI'],True
976,oraclize_query,2,2,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,['oraclizeAPI'],True
977,oraclize_query,2,2,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,['oraclizeAPI'],True
978,oraclize_query,2,2,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,['oraclizeAPI'],True
979,oraclize_query,3,3,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,['oraclizeAPI'],True
980,oraclize_query,3,3,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,['oraclizeAPI'],True
981,oraclize_query,3,3,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,['oraclizeAPI'],True
982,oraclize_query,3,3,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,['oraclizeAPI'],True
983,oraclize_query,4,4,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,['oraclizeAPI'],True
984,oraclize_query,4,4,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,['oraclizeAPI'],True
985,oraclize_query,4,4,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,['oraclizeAPI'],True
986,oraclize_query,4,4,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,['oraclizeAPI'],True
987,oraclize_query,5,5,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,['oraclizeAPI'],True
988,oraclize_query,5,5,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,['oraclizeAPI'],True
989,oraclize_query,5,5,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,['oraclizeAPI'],True
990,oraclize_query,5,5,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,['oraclizeAPI'],True
991,oraclize_cbAddress,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,['oraclizeAPI'],False
992,oraclize_setProof,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,['oraclizeAPI'],False
993,oraclize_setCustomGasPrice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,['oraclizeAPI'],False
994,oraclize_setConfig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,['oraclizeAPI'],False
995,getCodeSize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,[],False
996,parseAddr,2,9,0,0,4,1,0,0,0,0,0,0,0,0,False,internal,[],False
997,strCompare,1,2,0,0,5,1,0,0,0,0,0,0,0,0,False,internal,[],False
998,indexOf,1,3,0,0,4,2,0,0,0,0,0,0,0,0,False,internal,[],False
999,strConcat,9,14,0,0,0,5,0,0,0,0,0,0,0,0,False,internal,[],False
1000,strConcat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,[],False
1001,strConcat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,[],False
1002,strConcat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,[],False
1003,parseInt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,[],False
1004,parseInt,1,6,0,0,5,1,0,0,0,0,0,0,0,0,False,internal,[],False
1005,uint2str,1,4,0,0,1,2,0,0,0,0,0,0,0,0,False,internal,[],False
1006,stra2cbor,7,18,0,0,1,5,0,0,0,0,0,0,0,0,False,internal,[],False
1007,mul,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False,internal,[],False
1008,div,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,[],False
1009,sub,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
1010,add,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
1011,totalSupply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1012,balanceOf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1013,allowance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1014,transferFrom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1015,approve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1016,transfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1017,OutCloud,8,8,8,8,0,0,0,0,0,1,0,0,1,0,True,public,[],False
1018,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,public,[],False
1019,__callback,2,2,2,2,2,0,0,0,1,2,0,0,0,0,False,default,[],False
1020,updatePrice,0,0,0,0,1,0,0,0,1,3,0,0,0,0,False,public,[],True
1021,buyTokens,2,2,2,2,0,0,0,0,0,2,1,0,0,0,False,public,[],True
1022,_pro,1,1,1,1,0,0,0,0,0,2,0,0,0,0,False,internal,[],True
1023,_preValidatePurchase,0,0,0,0,0,0,0,0,5,0,0,0,0,0,False,internal,[],True
1024,_getTokenAmount,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,internal,[],False
1025,_setRate,1,1,1,1,6,0,0,0,3,5,0,0,0,0,False,internal,[],True
1026,_setPriceFactor,1,1,1,1,0,0,0,0,0,0,0,0,0,0,False,internal,[],True
1027,_processPurchase,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,internal,[],True
1028,_forwardFunds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,[],True
1029,_deliverTokens,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,internal,[],True
1030,StopICO,1,1,1,1,0,0,0,0,0,0,0,0,0,0,False,external,['onlyOwner'],False
1031,releaseICO,1,1,1,1,0,0,0,0,0,0,0,0,0,0,False,external,['onlyOwner'],False
1032,setEthmainAddress,1,1,1,1,0,0,0,0,0,0,0,0,0,0,False,external,['onlyOwner'],False
1033,start_PREICO,4,4,4,4,0,0,0,0,0,0,0,0,0,0,False,external,"['onlyOwner', 'atStage']",False
1034,start_ICO,3,3,3,3,0,0,0,0,0,0,0,0,0,0,False,external,"['onlyOwner', 'atStage']",False
1035,end_ICO,2,2,2,2,0,0,0,0,0,0,0,0,0,0,False,external,"['onlyOwner', 'atStage']",False
1036,removeLocking,1,1,1,1,0,0,0,0,0,0,0,0,0,0,False,external,['onlyOwner'],False
1037,totalSupply,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1038,balanceOf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1039,transferFrom,3,3,2,2,0,0,0,0,2,1,0,0,2,0,False,public,[],False
1040,approve,1,1,0,0,0,0,0,0,2,1,0,0,0,0,False,public,[],False
1041,allowance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,public,[],False
1042,transfer,3,4,3,4,2,0,0,0,3,2,0,0,3,2,False,public,[],False
1043,transferOwnership,3,3,3,3,0,0,0,0,1,1,0,0,2,2,False,public,['onlyOwner'],False
1044,_transfer,2,2,2,2,0,0,0,0,3,1,0,0,2,0,False,internal,[],True
1045,freeTokens,0,0,0,0,0,0,0,0,1,1,0,0,0,0,False,external,['onlyOwner'],False
1046,drainFunds,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,external,['onlyOwner'],False
1047,safeMul,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
1048,safeDiv,0,0,0,0,0,0,0,0,2,0,0,0,0,0,False,internal,[],False
1049,safeSub,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
1050,safeAdd,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
1051,Ownable,1,1,1,1,0,0,0,0,0,0,1,1,0,0,True,public,[],False
1052,transferOwnership,1,1,1,1,0,0,0,1,1,0,0,0,0,0,False,public,['onlyOwner'],False
1053,pause,1,1,1,1,0,0,0,1,0,0,0,0,0,0,False,public,"['onlyOwner', 'whenNotPaused']",False
1054,unpause,1,1,1,1,0,0,0,1,0,0,0,0,0,0,False,public,"['onlyOwner', 'whenPaused']",False
1055,SNC,6,6,6,6,0,0,0,0,0,0,1,1,1,1,True,public,[],False
1056,transfer,2,2,2,2,0,0,0,1,3,0,0,0,2,1,False,public,['whenNotPaused'],False
1057,approve,1,1,0,0,0,0,0,1,0,0,0,0,0,0,False,public,['whenNotPaused'],False
1058,transferFrom,3,3,2,2,0,0,0,1,3,0,0,0,2,0,False,public,['whenNotPaused'],False
1059,totalSupply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1060,balanceOf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1061,allowance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1062,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,public,[],False
1063,approve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1064,balanceOf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1065,implementsERC721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1066,ownerOf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1067,takeOwnership,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1068,totalSupply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1069,transferFrom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1070,transfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1071,LandGrabToken,2,2,2,2,0,0,0,0,0,0,2,0,0,0,True,public,[],False
1072,approve,1,1,1,1,0,0,0,0,1,1,0,0,0,0,False,public,[],False
1073,balanceOf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1074,createPromoCity,2,3,0,1,2,0,0,0,1,1,0,0,0,0,False,public,['onlyCOO'],False
1075,createContractCity,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,public,['onlyCOO'],False
1076,getCity,3,3,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1077,implementsERC721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1078,name,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1079,ownerOf,1,1,0,0,0,0,0,0,1,0,0,0,0,0,False,public,[],False
1080,payout,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,public,['onlyCLevel'],False
1081,purchase,3,3,3,3,3,0,0,0,3,2,0,0,0,0,False,public,[],False
1082,priceOf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1083,setCEO,1,1,1,1,0,0,0,0,1,0,0,0,0,0,False,public,['onlyCEO'],False
1084,setCOO,1,1,1,1,0,0,0,0,1,0,0,0,0,0,False,public,['onlyCEO'],False
1085,symbol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1086,takeOwnership,0,0,0,0,0,0,0,0,2,1,0,0,0,0,False,public,[],False
1087,tokensOfOwner,2,4,0,0,2,1,0,0,0,0,0,0,0,0,False,public,[],False
1088,totalSupply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1089,transfer,0,0,0,0,0,0,0,0,2,1,0,0,0,0,False,public,[],False
1090,transferFrom,0,0,0,0,0,0,0,0,3,1,0,0,0,0,False,public,[],False
1091,_addressNotNull,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,private,[],False
1092,_approved,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,private,[],False
1093,_createCity,1,1,1,1,0,0,0,0,1,2,0,0,0,0,False,private,[],False
1094,_owns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,private,[],False
1095,_payout,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,private,[],False
1096,_transfer,1,3,1,3,1,0,0,0,0,1,0,0,0,0,False,private,[],False
1097,mul,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False,internal,[],False
1098,div,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,[],False
1099,sub,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
1100,add,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
1101,transfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
1102,approve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
1103,transferFrom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
1104,totalSupply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
1105,balanceOf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
1106,allowance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
1107,mul,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False,internal,[],False
1108,div,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
1109,sub,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
1110,add,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
1111,mod,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
1112,totalSupply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1113,balanceOf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1114,allowance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1115,transfer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,public,[],False
1116,approve,1,1,0,0,0,0,0,1,1,0,0,0,0,0,False,public,[],False
1117,transferFrom,1,1,0,0,0,0,0,1,0,1,0,0,0,0,False,public,[],False
1118,increaseAllowance,1,1,0,0,0,0,0,1,1,0,0,0,0,0,False,public,[],False
1119,decreaseAllowance,1,1,0,0,0,0,0,1,1,0,0,0,0,0,False,public,[],False
1120,_transfer,2,2,2,2,0,0,0,1,1,0,0,0,2,0,False,internal,[],False
1121,_mint,2,2,2,2,0,0,0,1,1,0,0,0,1,0,False,internal,[],False
1122,_burn,2,2,2,2,0,0,0,1,1,0,0,0,1,0,False,internal,[],False
1123,_burnFrom,1,1,0,0,0,0,0,1,0,1,0,0,0,0,False,internal,[],False
1124,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,True,public,[],False
1125,depositKittiesAndMintTokens,0,1,0,0,0,1,0,1,3,2,0,0,0,0,False,external,['nonReentrant'],False
1126,burnTokensAndWithdrawKitties,2,3,1,1,1,1,0,1,5,1,0,0,0,0,False,external,['nonReentrant'],False
1127,_pushKitty,1,1,1,1,0,0,0,0,0,0,0,0,0,0,False,internal,[],False
1128,_popKitty,2,4,1,3,0,1,0,0,1,0,0,0,0,0,False,internal,[],False
1129,batchRemoveWithdrawnKittiesFromStorage,1,3,0,1,1,1,0,0,1,0,0,0,0,0,False,external,[],False
1130,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,True,public,[],False
1131,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
1132,ownerOf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1133,transferFrom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
1134,transfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
1135,mul,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
1136,div,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,[],False
1137,sub,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
1138,add,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
1139,balanceOf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1140,transfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1141,,1,1,1,1,0,0,0,0,0,0,1,1,0,0,True,public,[],False
1142,transferOwnership,1,1,1,1,0,0,0,1,1,0,0,0,0,0,False,public,['onlyOwner'],False
1143,,2,2,2,2,0,0,0,0,0,0,0,0,0,0,True,public,[],False
1144,tokenBalance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1145,lock,3,3,3,3,0,0,0,0,2,0,0,0,0,0,False,public,['onlyOwner'],False
1146,lockOver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1147,release,1,1,1,1,0,0,0,1,3,0,0,0,0,0,False,public,['onlyOwner'],False
1148,safeAdd,1,1,0,0,0,0,0,0,1,0,0,0,0,0,False,public,[],False
1149,safeSub,1,1,0,0,0,0,0,0,1,0,0,0,0,0,False,public,[],False
1150,safeMul,1,1,0,0,0,0,0,0,1,0,0,0,0,0,False,public,[],False
1151,safeDiv,1,1,0,0,0,0,0,0,1,0,0,0,0,0,False,public,[],False
1152,totalSupply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1153,balanceOf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1154,allowance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1155,transfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1156,approve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1157,transferFrom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1158,receiveApproval,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1159,Owned,1,1,1,1,0,0,0,0,0,0,1,1,0,0,True,public,[],False
1160,transferOwnership,1,1,1,1,0,0,0,0,0,0,0,0,0,0,False,public,['onlyOwner'],False
1161,acceptOwnership,2,2,2,2,0,0,0,0,1,1,0,0,0,0,False,public,[],False
1162,EPay,5,5,5,5,0,0,0,0,0,1,0,0,1,0,True,public,[],False
1163,totalSupply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1164,balanceOf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1165,transfer,2,2,2,2,0,0,0,0,0,1,0,0,2,1,False,public,[],False
1166,approve,1,1,0,0,0,0,0,0,0,1,0,0,0,0,False,public,[],False
1167,transferFrom,3,3,2,2,0,0,0,0,0,1,0,0,2,0,False,public,[],False
1168,allowance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1169,approveAndCall,1,1,0,0,0,0,0,0,0,1,0,0,0,0,False,public,[],False
1170,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,public,[],False
1171,transferAnyERC20Token,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,['onlyOwner'],False
1172,totalSupply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1173,balanceOf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1174,transfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1175,totalSupply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1176,transfer,2,2,2,2,0,0,0,1,2,0,0,0,2,1,False,public,[],False
1177,balanceOf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1178,allowance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1179,transferFrom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1180,approve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1181,transferFrom,3,3,0,0,0,0,0,1,3,0,0,0,2,0,False,public,[],False
1182,approve,1,1,0,0,0,0,0,1,0,0,0,0,0,0,False,public,[],False
1183,allowance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1184,increaseApproval,1,1,0,0,0,0,0,1,0,0,0,0,0,0,False,public,[],False
1185,decreaseApproval,2,2,0,0,1,0,0,1,0,0,0,0,0,0,False,public,[],False
1186,deposit,1,1,0,0,0,0,0,1,1,0,0,0,1,0,False,public,['onlyPrivateToken'],False
1187,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,True,public,[],False
1188,transferPreSigned,4,4,1,1,0,0,0,3,4,0,0,0,3,1,False,public,[],False
1189,transferPreSignedHashing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1190,transferPreSignedHashingWithPrefix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1191,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,True,public,[],False
1192,,3,3,3,3,0,0,0,0,0,0,0,0,0,0,True,public,[],False
1193,recover,0,1,0,0,3,0,0,0,0,0,0,0,0,0,False,internal,[],False
1194,toEthSignedMessageHash,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,[],False
1195,mul,1,1,0,0,1,0,0,0,1,0,0,0,0,0,False,internal,[],False
1196,div,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,[],False
1197,sub,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
1198,add,1,1,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
1199,isDepositAllowed,0,0,0,0,0,0,0,0,2,0,0,0,0,0,False,internal,[],True
1200,deposit,2,2,0,0,0,0,0,1,2,1,0,0,1,1,False,public,[],False
1201,adminDeposit,2,2,0,0,0,0,0,1,2,1,0,0,1,0,False,public,['onlyAdmin'],False
1202,startPublicSale,2,2,2,2,0,0,0,1,1,0,0,0,0,0,False,public,['onlyAdmin'],False
1203,unLock,1,1,1,1,0,0,0,0,1,0,0,0,0,0,False,public,['onlyAdmin'],False
1204,,7,7,5,5,0,0,0,1,0,0,0,0,1,0,True,public,[],False
1205,safeAdd,1,1,0,0,0,0,0,0,1,0,0,0,0,0,False,public,[],False
1206,safeSub,1,1,0,0,0,0,0,0,1,0,0,0,0,0,False,public,[],False
1207,safeMul,1,1,0,0,0,0,0,0,1,0,0,0,0,0,False,public,[],False
1208,safeDiv,1,1,0,0,0,0,0,0,1,0,0,0,0,0,False,public,[],False
1209,totalSupply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1210,balanceOf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1211,allowance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1212,transfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1213,approve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1214,transferFrom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1215,receiveApproval,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1216,Owned,1,1,1,1,0,0,0,0,0,0,1,1,0,0,True,public,[],False
1217,transferOwnership,1,1,1,1,0,0,0,0,0,0,0,0,0,0,False,public,['onlyOwner'],False
1218,acceptOwnership,2,2,2,2,0,0,0,0,1,1,0,0,0,0,False,public,[],False
1219,EGYPT,5,5,5,5,0,0,0,0,0,1,0,0,1,0,True,public,[],False
1220,totalSupply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1221,balanceOf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1222,transfer,2,2,2,2,0,0,0,0,0,1,0,0,2,1,False,public,[],False
1223,approve,1,1,0,0,0,0,0,0,0,1,0,0,0,0,False,public,[],False
1224,transferFrom,3,3,2,2,0,0,0,0,0,1,0,0,2,0,False,public,[],False
1225,allowance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1226,approveAndCall,1,1,0,0,0,0,0,0,0,1,0,0,0,0,False,public,[],False
1227,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,public,[],False
1228,transferAnyERC20Token,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,['onlyOwner'],False
1229,mul,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False,internal,[],False
1230,div,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,[],False
1231,sub,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
1232,add,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
1233,balanceOf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1234,transfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1235,allowance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1236,transferFrom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1237,approve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1238,transfer,2,2,2,2,0,0,0,0,2,1,0,0,2,1,False,public,[],False
1239,balanceOf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1240,transferFrom,3,3,0,0,0,0,0,0,3,1,0,0,2,0,False,public,[],False
1241,approve,1,1,0,0,0,0,0,0,0,1,0,0,0,0,False,public,[],False
1242,allowance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1243,increaseApproval,1,1,0,0,0,0,0,0,0,1,0,0,0,0,False,public,[],False
1244,decreaseApproval,2,2,0,0,1,0,0,0,0,1,0,0,0,0,False,public,[],False
1245,Ownable,1,1,1,1,0,0,0,0,0,0,1,1,0,0,True,public,[],False
1246,transferOwnership,1,1,1,1,0,0,0,0,1,1,0,0,0,0,False,public,['onlyOwner'],False
1247,Object,2,2,2,2,0,0,0,0,0,0,0,0,0,0,True,public,[],False
1248,burn,2,2,0,0,0,0,0,0,1,1,0,0,1,0,False,public,[],False
1249,mint,2,2,0,0,0,0,0,0,0,2,0,0,1,0,False,public,"['onlyOwner', 'canMint']",False
1250,finishMinting,1,1,1,1,0,0,0,0,0,1,0,0,0,0,False,public,"['onlyOwner', 'canMint']",False
1251,transfer,2,2,0,0,0,0,0,0,3,1,0,0,2,1,False,public,[],False
1252,,1,1,1,1,0,0,0,0,0,0,1,1,0,0,True,public,[],False
1253,transferOwnership,1,1,1,1,0,0,0,1,1,0,0,0,0,0,False,public,['onlyOwner'],False
1254,pause,1,1,1,1,0,0,0,1,0,0,0,0,0,0,False,public,"['onlyOwner', 'whenNotPaused']",False
1255,unpause,1,1,1,1,0,0,0,1,0,0,0,0,0,0,False,public,"['onlyOwner', 'whenPaused']",False
1256,isPluginInterface,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1257,onRemove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1258,run,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1259,runSigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
1260,withdraw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1261,isConfig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1262,getCooldownIndexFromGeneration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1263,getCooldownEndTimeFromIndex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1264,getCooldownIndexCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1265,getBabyGen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1266,getTutorialBabyGen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1267,getBreedingFee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1268,isCutieCore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
1269,transferFrom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
1270,transfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
1271,ownerOf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,external,[],False
